"date","country","cases","deaths"
2021-08-03,"India",30549,422
2021-08-03,"Indonesia",33900,1598
2021-08-03,"Iran",37189,411
2021-08-03,"Italy",3185,23
2021-08-03,"Mexico",7336,570
2021-08-03,"Peru",1808,85
2021-08-03,"Poland",164,4
2021-08-03,"Russia",22010,788
2021-08-03,"South Africa",5574,246
2021-08-03,"Spain",0,0
2021-08-03,"Turkey",22898,96
2021-08-03,"Ukraine",0,0
2021-08-03,"United Kingdom",20985,97
2021-08-03,"United States",61188,370
2021-08-04,"Argentina",13726,191
2021-08-04,"Brazil",15143,389
2021-08-04,"Colombia",6636,218
2021-08-04,"France",0,0
2021-08-04,"Germany",0,0
2021-08-04,"India",42625,562
2021-08-04,"Indonesia",35867,1747
2021-08-04,"Iran",39019,378
2021-08-04,"Italy",4841,27
2021-08-04,"Mexico",23616,649
2021-08-04,"Peru",1244,80
2021-08-04,"Poland",164,4
2021-08-04,"Russia",22589,790
2021-08-04,"South Africa",8988,555
2021-08-04,"Spain",0,0
2021-08-04,"Turkey",24832,91
2021-08-04,"Ukraine",0,0
2021-08-04,"United Kingdom",29840,92
2021-08-04,"United States",102409,656
2021-08-05,"Argentina",12884,176
2021-08-05,"Brazil",32316,1209
2021-08-05,"Colombia",6929,268
2021-08-05,"France",0,0
2021-08-05,"Germany",0,0
2021-08-05,"India",42982,533
2021-08-05,"Indonesia",35764,1739
2021-08-05,"Iran",39357,409
2021-08-05,"Italy",6590,21
2021-08-05,"Mexico",22984,584
2021-08-05,"Peru",2207,80
2021-08-05,"Poland",176,6
2021-08-05,"Russia",23120,794
2021-08-05,"South Africa",13263,423
2021-08-05,"Spain",0,0
2021-08-05,"Turkey",26822,126
2021-08-05,"Ukraine",0,0
2021-08-05,"United Kingdom",30473,80
2021-08-05,"United States",110283,700
2021-08-06,"Argentina",13140,146
2021-08-06,"Brazil",40716,1175
2021-08-06,"Colombia",7084,211
2021-08-06,"France",0,0
2021-08-06,"Germany",0,0
2021-08-06,"India",44643,464
2021-08-06,"Indonesia",39532,1635
2021-08-06,"Iran",38674,434
2021-08-06,"Italy",7224,27
2021-08-06,"Mexico",21739,591
2021-08-06,"Peru",2416,75
2021-08-06,"Poland",172,6
2021-08-06,"Russia",22660,792
2021-08-06,"South Africa",13646,458
2021-08-06,"Spain",0,0
2021-08-06,"Turkey",24297,122
2021-08-06,"Ukraine",0,0
2021-08-06,"United Kingdom",32338,92
2021-08-06,"United States",126833,741
2021-08-07,"Argentina",7488,113
2021-08-07,"Brazil",40054,1099
2021-08-07,"Colombia",6540,204
2021-08-07,"France",0,0
2021-08-07,"Germany",0,0
2021-08-07,"India",38628,617
2021-08-07,"Indonesia",31753,1588
2021-08-07,"Iran",34913,458
2021-08-07,"Italy",6599,24
2021-08-07,"Mexico",21976,633
2021-08-07,"Peru",1993,87
2021-08-07,"Poland",181,4
2021-08-07,"Russia",22320,793
2021-08-07,"South Africa",13523,479
2021-08-07,"Spain",0,0
2021-08-07,"Turkey",23957,108
2021-08-07,"Ukraine",0,0
2021-08-07,"United Kingdom",31660,101
2021-08-07,"United States",127854,753
2021-08-08,"Argentina",5018,79
2021-08-08,"Brazil",42159,1056
2021-08-08,"Colombia",6980,188
2021-08-08,"France",147135,282
2021-08-08,"Germany",20423,89
2021-08-08,"India",39070,491
2021-08-08,"Indonesia",26415,1498
2021-08-08,"Iran",26439,387
2021-08-08,"Italy",6897,22
2021-08-08,"Mexico",21245,627
2021-08-08,"Peru",1496,58
2021-08-08,"Poland",122,0
2021-08-08,"Russia",22866,787
2021-08-08,"South Africa",12310,271
2021-08-08,"Spain",119244,710
2021-08-08,"Turkey",25100,101
2021-08-08,"Ukraine",5921,145
2021-08-08,"United Kingdom",28035,98
2021-08-08,"United States",133922,838
2021-08-09,"Argentina",12240,181
2021-08-09,"Brazil",43033,990
2021-08-09,"Colombia",6051,190
2021-08-09,"France",0,0
2021-08-09,"Germany",0,0
2021-08-09,"India",35499,447
2021-08-09,"Indonesia",20709,1475
2021-08-09,"Iran",39619,542
2021-08-09,"Italy",5733,11
2021-08-09,"Mexico",10090,643
2021-08-09,"Peru",1571,55
2021-08-09,"Poland",64,0
2021-08-09,"Russia",22160,769
2021-08-09,"South Africa",9978,190
2021-08-09,"Spain",0,0
2021-08-09,"Turkey",22699,112
2021-08-09,"Ukraine",0,0
2021-08-09,"United Kingdom",22540,106
2021-08-09,"United States",120252,648
2021-08-10,"Argentina",11823,176
2021-08-10,"Brazil",13893,399
2021-08-10,"Colombia",4350,181
2021-08-10,"France",0,0
2021-08-10,"Germany",0,0
2021-08-10,"India",28204,373
2021-08-10,"Indonesia",32081,2048
2021-08-10,"Iran",40808,588
2021-08-10,"Italy",4200,22
2021-08-10,"Mexico",7570,655
2021-08-10,"Peru",1217,77
2021-08-10,"Poland",200,0
2021-08-10,"Russia",21378,792
2021-08-10,"South Africa",6756,199
2021-08-10,"Spain",0,0
2021-08-10,"Turkey",23731,108
2021-08-10,"Ukraine",0,0
2021-08-10,"United Kingdom",22887,83
2021-08-10,"United States",96790,527
2021-08-11,"Argentina",10558,148
2021-08-11,"Brazil",12085,411
2021-08-11,"Colombia",4023,143
2021-08-11,"France",0,0
2021-08-11,"Germany",0,0
2021-08-11,"India",38353,497
2021-08-11,"Indonesia",30625,1579
2021-08-11,"Iran",39139,508
2021-08-11,"Italy",5624,31
2021-08-11,"Mexico",25605,751
2021-08-11,"Peru",503,79
2021-08-11,"Poland",198,4
2021-08-11,"Russia",21571,799
2021-08-11,"South Africa",6540,189
2021-08-11,"Spain",0,0
2021-08-11,"Turkey",26597,117
2021-08-11,"Ukraine",0,0
2021-08-11,"United Kingdom",32162,84
2021-08-11,"United States",93050,720
2021-08-12,"Argentina",11279,147
2021-08-12,"Brazil",34885,1211
2021-08-12,"Colombia",3948,167
2021-08-12,"France",0,0
2021-08-12,"Germany",0,0
2021-08-12,"India",41195,490
2021-08-12,"Indonesia",24709,1466
2021-08-12,"Iran",42541,536
2021-08-12,"Italy",6921,31
2021-08-12,"Mexico",24742,718
2021-08-12,"Peru",1186,73
2021-08-12,"Poland",223,2
2021-08-12,"Russia",21932,808
2021-08-12,"South Africa",7478,573
2021-08-12,"Spain",0,0
2021-08-12,"Turkey",27356,124
2021-08-12,"Ukraine",0,0
2021-08-12,"United Kingdom",31518,85
2021-08-12,"United States",135427,961
2021-08-13,"Argentina",8971,137
2021-08-13,"Brazil",32443,975
2021-08-13,"Colombia",5368,185
2021-08-13,"France",0,0
2021-08-13,"Germany",0,0
2021-08-13,"India",40120,585
2021-08-13,"Indonesia",30788,1432
2021-08-13,"Iran",39049,568
2021-08-13,"Italy",7267,30
2021-08-13,"Mexico",23151,713
2021-08-13,"Peru",1482,44
2021-08-13,"Poland",196,6
2021-08-13,"Russia",22277,815
2021-08-13,"South Africa",14271,473
2021-08-13,"Spain",0,0
2021-08-13,"Turkey",22261,128
2021-08-13,"Ukraine",0,0
2021-08-13,"United Kingdom",33350,88
2021-08-13,"United States",143479,612
2021-08-14,"Argentina",4433,55
2021-08-14,"Brazil",39982,1148
2021-08-14,"Colombia",4272,144
2021-08-14,"France",0,0
2021-08-14,"Germany",0,0
2021-08-14,"India",38667,478
2021-08-14,"Indonesia",28598,1270
2021-08-14,"Iran",39119,527
2021-08-14,"Italy",7398,45
2021-08-14,"Mexico",22322,719
2021-08-14,"Peru",1502,63
2021-08-14,"Poland",211,2
2021-08-14,"Russia",22144,819
2021-08-14,"South Africa",13916,384
2021-08-14,"Spain",0,0
2021-08-14,"Turkey",21372,138
2021-08-14,"Ukraine",0,0
2021-08-14,"United Kingdom",31726,106
2021-08-14,"United States",151161,973
2021-08-15,"Argentina",3002,49
2021-08-15,"Brazil",33933,966
2021-08-15,"Colombia",4027,124
2021-08-15,"France",150930,353
2021-08-15,"Germany",32077,144
2021-08-15,"India",36083,493
2021-08-15,"Indonesia",20813,1222
2021-08-15,"Iran",29700,466
2021-08-15,"Italy",7181,34
2021-08-15,"Mexico",21661,710
2021-08-15,"Peru",1319,70
2021-08-15,"Poland",148,0
2021-08-15,"Russia",21624,816
2021-08-15,"South Africa",13020,238
2021-08-15,"Spain",90657,803
2021-08-15,"Turkey",19949,157
2021-08-15,"Ukraine",6879,169
2021-08-15,"United Kingdom",28974,98
2021-08-15,"United States",146305,1196
2021-08-16,"Argentina",3905,67
2021-08-16,"Brazil",31142,926
2021-08-16,"Colombia",4007,135
2021-08-16,"France",0,0
2021-08-16,"Germany",0,0
2021-08-16,"India",32937,417
2021-08-16,"Indonesia",17384,1245
2021-08-16,"Iran",36736,620
2021-08-16,"Italy",5661,19
2021-08-16,"Mexico",9525,746
2021-08-16,"Peru",1497,61
2021-08-16,"Poland",128,0
2021-08-16,"Russia",20765,806
2021-08-16,"South Africa",10139,272
2021-08-16,"Spain",0,0
2021-08-16,"Turkey",18847,145
2021-08-16,"Ukraine",0,0
2021-08-16,"United Kingdom",25057,103
2021-08-16,"United States",139848,904
2021-08-17,"Argentina",10081,169
2021-08-17,"Brazil",13957,270
2021-08-17,"Colombia",3132,103
2021-08-17,"France",0,0
2021-08-17,"Germany",0,0
2021-08-17,"India",25166,437
2021-08-17,"Indonesia",20741,1180
2021-08-17,"Iran",41194,655
2021-08-17,"Italy",3669,24
2021-08-17,"Mexico",6787,773
2021-08-17,"Peru",978,53
2021-08-17,"Poland",221,7
2021-08-17,"Russia",20958,805
2021-08-17,"South Africa",7983,299
2021-08-17,"Spain",0,0
2021-08-17,"Turkey",18163,154
2021-08-17,"Ukraine",0,0
2021-08-17,"United Kingdom",25327,91
2021-08-17,"United States",110712,679
2021-08-18,"Argentina",9295,133
2021-08-18,"Brazil",14471,434
2021-08-18,"Colombia",3161,121
2021-08-18,"France",0,0
2021-08-18,"Germany",0,0
2021-08-18,"India",35178,440
2021-08-18,"Indonesia",15768,1128
2021-08-18,"Iran",50228,625
2021-08-18,"Italy",5268,54
2021-08-18,"Mexico",24481,816
2021-08-18,"Peru",553,94
2021-08-18,"Poland",208,1
2021-08-18,"Russia",20914,799
2021-08-18,"South Africa",10685,553
2021-08-18,"Spain",0,0
2021-08-18,"Turkey",21692,165
2021-08-18,"Ukraine",0,0
2021-08-18,"United Kingdom",36907,89
2021-08-18,"United States",108955,845
2021-08-19,"Argentina",9715,114
2021-08-19,"Brazil",37613,1106
2021-08-19,"Colombia",3247,108
2021-08-19,"France",0,0
2021-08-19,"Germany",0,0
2021-08-19,"India",36401,530
2021-08-19,"Indonesia",22053,1492
2021-08-19,"Iran",39174,583
2021-08-19,"Italy",7159,69
2021-08-19,"Mexico",22004,758
2021-08-19,"Peru",1462,52
2021-08-19,"Poland",197,4
2021-08-19,"Russia",21058,791
2021-08-19,"South Africa",14727,384
2021-08-19,"Spain",0,0
2021-08-19,"Turkey",19944,183
2021-08-19,"Ukraine",0,0
2021-08-19,"United Kingdom",37920,102
2021-08-19,"United States",150448,1193
2021-08-20,"Argentina",7719,108
2021-08-20,"Brazil",41714,1064
2021-08-20,"Colombia",3154,93
2021-08-20,"France",0,0
2021-08-20,"Germany",0,0
2021-08-20,"India",36571,540
2021-08-20,"Indonesia",20004,1348
2021-08-20,"Iran",31266,564
2021-08-20,"Italy",7240,55
2021-08-20,"Mexico",20961,882
2021-08-20,"Peru",1468,120
2021-08-20,"Poland",212,4
2021-08-20,"Russia",20992,785
2021-08-20,"South Africa",13671,317
2021-08-20,"Spain",0,0
2021-08-20,"Turkey",19320,168
2021-08-20,"Ukraine",0,0
2021-08-20,"United Kingdom",38739,111
2021-08-20,"United States",168162,1497
2021-08-21,"Argentina",3935,47
2021-08-21,"Brazil",36315,979
2021-08-21,"Colombia",3193,120
2021-08-21,"France",0,0
2021-08-21,"Germany",0,0
2021-08-21,"India",34457,375
2021-08-21,"Indonesia",16744,1361
2021-08-21,"Iran",28833,555
2021-08-21,"Italy",7220,49
2021-08-21,"Mexico",19076,784
2021-08-21,"Peru",1371,57
2021-08-21,"Poland",222,1
2021-08-21,"Russia",21000,797
2021-08-21,"South Africa",14312,289
2021-08-21,"Spain",0,0
2021-08-21,"Turkey",19918,216
2021-08-21,"Ukraine",0,0
2021-08-21,"United Kingdom",36501,115
2021-08-21,"United States",174382,1381
2021-08-22,"Argentina",2604,46
2021-08-22,"Brazil",33887,870
2021-08-22,"Colombia",3416,122
2021-08-22,"France",133571,699
2021-08-22,"Germany",49652,224
2021-08-22,"India",30948,403
2021-08-22,"Indonesia",12408,1030
2021-08-22,"Iran",24179,544
2021-08-22,"Italy",7466,45
2021-08-22,"Mexico",18049,769
2021-08-22,"Peru",1396,36
2021-08-22,"Poland",185,0
2021-08-22,"Russia",20564,762
2021-08-22,"South Africa",13261,268
2021-08-22,"Spain",68431,713
2021-08-22,"Turkey",19351,204
2021-08-22,"Ukraine",9078,231
2021-08-22,"United Kingdom",32231,127
2021-08-22,"United States",167459,1556
2021-08-23,"Argentina",7697,116
2021-08-23,"Brazil",28388,698
2021-08-23,"Colombia",2965,98
2021-08-23,"France",0,0
2021-08-23,"Germany",0,0
2021-08-23,"India",25072,389
2021-08-23,"Indonesia",9604,842
2021-08-23,"Iran",36419,684
2021-08-23,"Italy",5922,23
2021-08-23,"Mexico",7668,817
2021-08-23,"Peru",1173,66
2021-08-23,"Poland",107,0
2021-08-23,"Russia",19454,776
2021-08-23,"South Africa",10748,170
2021-08-23,"Spain",0,0
2021-08-23,"Turkey",18622,232
2021-08-23,"Ukraine",0,0
2021-08-23,"United Kingdom",28536,116
2021-08-23,"United States",141824,1169
2021-08-24,"Argentina",7859,105
2021-08-24,"Brazil",14404,318
2021-08-24,"Colombia",2640,95
2021-08-24,"France",0,0
2021-08-24,"Germany",0,0
2021-08-24,"India",25467,354
2021-08-24,"Indonesia",19106,1038
2021-08-24,"Iran",38657,610
2021-08-24,"Italy",4166,44
2021-08-24,"Mexico",5924,743
2021-08-24,"Peru",918,61
2021-08-24,"Poland",233,8
2021-08-24,"Russia",18833,794
2021-08-24,"South Africa",7632,163
2021-08-24,"Spain",0,0
2021-08-24,"Turkey",18857,206
2021-08-24,"Ukraine",0,0
2021-08-24,"United Kingdom",28743,128
2021-08-24,"United States",124481,899
2021-08-25,"Argentina",6006,97
2021-08-25,"Brazil",13103,321
2021-08-25,"Colombia",2698,99
2021-08-25,"France",0,0
2021-08-25,"Germany",0,0
2021-08-25,"India",37593,648
2021-08-25,"Indonesia",18671,1041
2021-08-25,"Iran",40623,709
2021-08-25,"Italy",6078,60
2021-08-25,"Mexico",21305,870
2021-08-25,"Peru",412,42
2021-08-25,"Poland",234,5
2021-08-25,"Russia",19536,809
2021-08-25,"South Africa",10346,369
2021-08-25,"Spain",0,0
2021-08-25,"Turkey",19191,232
2021-08-25,"Ukraine",0,0
2021-08-25,"United Kingdom",39715,120
2021-08-25,"United States",120825,1205
2021-08-26,"Argentina",6913,62
2021-08-26,"Brazil",30872,894
2021-08-26,"Colombia",2467,73
2021-08-26,"France",0,0
2021-08-26,"Germany",0,0
2021-08-26,"India",46164,607
2021-08-26,"Indonesia",16899,889
2021-08-26,"Iran",39983,665
2021-08-26,"Italy",7539,59
2021-08-26,"Mexico",18781,821
2021-08-26,"Peru",1126,23
2021-08-26,"Poland",251,3
2021-08-26,"Russia",19630,820
2021-08-26,"South Africa",13251,516
2021-08-26,"Spain",0,0
2021-08-26,"Turkey",19970,230
2021-08-26,"Ukraine",0,0
2021-08-26,"United Kingdom",37682,118
2021-08-26,"United States",162414,1655
2021-08-27,"Argentina",5237,80
2021-08-27,"Brazil",30671,903
2021-08-27,"Colombia",2448,86
2021-08-27,"France",0,0
2021-08-27,"Germany",0,0
2021-08-27,"India",44658,496
2021-08-27,"Indonesia",12618,599
2021-08-27,"Iran",36758,694
2021-08-27,"Italy",7215,43
2021-08-27,"Mexico",17319,755
2021-08-27,"Peru",1360,87
2021-08-27,"Poland",258,3
2021-08-27,"Russia",19509,798
2021-08-27,"South Africa",12771,357
2021-08-27,"Spain",0,0
2021-08-27,"Turkey",19616,217
2021-08-27,"Ukraine",0,0
2021-08-27,"United Kingdom",38777,106
2021-08-27,"United States",176904,1658
2021-08-28,"Argentina",2738,53
2021-08-28,"Brazil",31024,920
2021-08-28,"Colombia",1935,93
2021-08-28,"France",0,0
2021-08-28,"Germany",0,0
2021-08-28,"India",46759,509
2021-08-28,"Indonesia",10050,591
2021-08-28,"Iran",36279,571
2021-08-28,"Italy",7823,45
2021-08-28,"Mexico",16288,796
2021-08-28,"Peru",1118,33
2021-08-28,"Poland",290,5
2021-08-28,"Russia",19492,799
2021-08-28,"South Africa",12045,361
2021-08-28,"Spain",0,0
2021-08-28,"Turkey",18340,257
2021-08-28,"Ukraine",0,0
2021-08-28,"United Kingdom",37613,125
2021-08-28,"United States",186271,1760
2021-08-29,"Argentina",1815,24
2021-08-29,"Brazil",27345,761
2021-08-29,"Colombia",2078,81
2021-08-29,"France",112124,464
2021-08-29,"Germany",66371,351
2021-08-29,"India",45083,460
2021-08-29,"Indonesia",7427,551
2021-08-29,"Iran",26034,614
2021-08-29,"Italy",6858,54
2021-08-29,"Mexico",15730,737
2021-08-29,"Peru",1116,51
2021-08-29,"Poland",204,0
2021-08-29,"Russia",19286,797
2021-08-29,"South Africa",10173,274
2021-08-29,"Spain",51814,641
2021-08-29,"Turkey",17912,244
2021-08-29,"Ukraine",9533,238
2021-08-29,"United Kingdom",33745,139
2021-08-29,"United States",182171,1837
2021-08-30,"Argentina",6256,80
2021-08-30,"Brazil",24699,684
2021-08-30,"Colombia",2141,95
2021-08-30,"France",0,0
2021-08-30,"Germany",0,0
2021-08-30,"India",42909,380
2021-08-30,"Indonesia",5436,568
2021-08-30,"Iran",31516,581
2021-08-30,"Italy",5954,37
2021-08-30,"Mexico",7062,744
2021-08-30,"Peru",1134,52
2021-08-30,"Poland",151,0
2021-08-30,"Russia",18325,792
2021-08-30,"South Africa",7740,134
2021-08-30,"Spain",0,0
2021-08-30,"Turkey",17332,245
2021-08-30,"Ukraine",0,0
2021-08-30,"United Kingdom",27601,134
2021-08-30,"United States",150022,1460
2021-08-31,"Argentina",6283,74
2021-08-31,"Brazil",13210,298
2021-08-31,"Colombia",1954,68
2021-08-31,"France",0,0
2021-08-31,"Germany",0,0
2021-08-31,"India",30941,350
2021-08-31,"Indonesia",10534,532
2021-08-31,"Iran",33780,669
2021-08-31,"Italy",4253,53
2021-08-31,"Mexico",4814,766
2021-08-31,"Peru",808,42
2021-08-31,"Poland",285,5
2021-08-31,"Russia",17813,795
2021-08-31,"South Africa",5644,235
2021-08-31,"Spain",0,0
2021-08-31,"Turkey",19557,255
2021-08-31,"Ukraine",0,0
2021-08-31,"United Kingdom",26136,139
2021-08-31,"United States",115672,1183
2021-09-01,"Argentina",4706,73
2021-09-01,"Brazil",10466,266
2021-09-01,"Colombia",2006,72
2021-09-01,"France",0,0
2021-09-01,"Germany",0,0
2021-09-01,"India",41965,460
2021-09-01,"Indonesia",10337,653
2021-09-01,"Iran",31319,643
2021-09-01,"Italy",5492,75
2021-09-01,"Mexico",17773,751
2021-09-01,"Peru",364,54
2021-09-01,"Poland",366,13
2021-09-01,"Russia",18368,790
2021-09-01,"South Africa",7084,431
2021-09-01,"Spain",0,0
2021-09-01,"Turkey",21893,245
2021-09-01,"Ukraine",0,0
2021-09-01,"United Kingdom",34774,108
2021-09-01,"United States",138600,1243
2021-09-02,"Argentina",4531,77
2021-09-02,"Brazil",24589,839
2021-09-02,"Colombia",1822,62
2021-09-02,"France",0,0
2021-09-02,"Germany",0,0
2021-09-02,"India",47092,509
2021-09-02,"Indonesia",8955,680
2021-09-02,"Iran",33170,599
2021-09-02,"Italy",6496,69
2021-09-02,"Mexico",15638,765
2021-09-02,"Peru",415,32
2021-09-02,"Poland",390,7
2021-09-02,"Russia",18985,798
2021-09-02,"South Africa",9544,235
2021-09-02,"Spain",0,0
2021-09-02,"Turkey",23946,252
2021-09-02,"Ukraine",0,0
2021-09-02,"United Kingdom",45212,128
2021-09-02,"United States",176801,1807
2021-09-03,"Argentina",3704,61
2021-09-03,"Brazil",27345,737
2021-09-03,"Colombia",1996,71
2021-09-03,"France",0,0
2021-09-03,"Germany",0,0
2021-09-03,"India",45352,366
2021-09-03,"Indonesia",7797,574
2021-09-03,"Iran",30279,595
2021-09-03,"Italy",6754,62
2021-09-03,"Mexico",14760,703
2021-09-03,"Peru",1004,34
2021-09-03,"Poland",349,5
2021-09-03,"Russia",18856,799
2021-09-03,"South Africa",9202,418
2021-09-03,"Spain",0,0
2021-09-03,"Turkey",23496,290
2021-09-03,"Ukraine",0,0
2021-09-03,"United Kingdom",43532,125
2021-09-03,"United States",197627,2015
2021-09-04,"Argentina",1803,37
2021-09-04,"Brazil",26280,764
2021-09-04,"Colombia",1949,81
2021-09-04,"France",0,0
2021-09-04,"Germany",0,0
2021-09-04,"India",42618,330
2021-09-04,"Indonesia",6727,539
2021-09-04,"Iran",27621,561
2021-09-04,"Italy",6729,58
2021-09-04,"Mexico",13942,683
2021-09-04,"Peru",1108,35
2021-09-04,"Poland",389,7
2021-09-04,"Russia",18780,796
2021-09-04,"South Africa",9199,247
2021-09-04,"Spain",0,0
2021-09-04,"Turkey",22857,283
2021-09-04,"Ukraine",0,0
2021-09-04,"United Kingdom",42328,136
2021-09-04,"United States",183417,2028
2021-09-05,"Argentina",1248,16
2021-09-05,"Brazil",25565,756
2021-09-05,"Colombia",1850,61
2021-09-05,"France",85782,489
2021-09-05,"Germany",74737,432
2021-09-05,"India",42766,308
2021-09-05,"Indonesia",5403,392
2021-09-05,"Iran",20404,515
2021-09-05,"Italy",6156,56
2021-09-05,"Mexico",13353,691
2021-09-05,"Peru",974,56
2021-09-05,"Poland",324,0
2021-09-05,"Russia",18645,793
2021-09-05,"South Africa",8410,182
2021-09-05,"Spain",34174,562
2021-09-05,"Turkey",20033,276
2021-09-05,"Ukraine",13367,263
2021-09-05,"United Kingdom",38633,151
2021-09-05,"United States",182112,1973
2021-09-06,"Argentina",4617,79
2021-09-06,"Brazil",21804,692
2021-09-06,"Colombia",2099,72
2021-09-06,"France",0,0
2021-09-06,"Germany",0,0
2021-09-06,"India",38948,219
2021-09-06,"Indonesia",4413,612
2021-09-06,"Iran",25870,610
2021-09-06,"Italy",5314,49
2021-09-06,"Mexico",6367,652
2021-09-06,"Peru",1040,27
2021-09-06,"Poland",183,0
2021-09-06,"Russia",17856,790
2021-09-06,"South Africa",5931,76
2021-09-06,"Spain",0,0
2021-09-06,"Turkey",19391,278
2021-09-06,"Ukraine",0,0
2021-09-06,"United Kingdom",31810,145
2021-09-06,"United States",141762,1490
2021-09-07,"Argentina",3592,45
2021-09-07,"Brazil",12915,266
2021-09-07,"Colombia",1669,48
2021-09-07,"France",0,0
2021-09-07,"Germany",0,0
2021-09-07,"India",31222,290
2021-09-07,"Indonesia",7201,683
2021-09-07,"Iran",27579,583
2021-09-07,"Italy",3347,52
2021-09-07,"Mexico",4201,688
2021-09-07,"Peru",902,41
2021-09-07,"Poland",406,13
2021-09-07,"Russia",17425,795
2021-09-07,"South Africa",4118,198
2021-09-07,"Spain",0,0
2021-09-07,"Turkey",20962,269
2021-09-07,"Ukraine",0,0
2021-09-07,"United Kingdom",31803,163
2021-09-07,"United States",123082,1324
2021-09-08,"Argentina",3219,50
2021-09-08,"Brazil",9154,182
2021-09-08,"Colombia",1124,53
2021-09-08,"France",0,0
2021-09-08,"Germany",0,0
2021-09-08,"India",37875,369
2021-09-08,"Indonesia",6731,626
2021-09-08,"Iran",27138,635
2021-09-08,"Italy",4715,71
2021-09-08,"Mexico",16005,691
2021-09-08,"Peru",474,35
2021-09-08,"Poland",533,11
2021-09-08,"Russia",18024,797
2021-09-08,"South Africa",5372,282
2021-09-08,"Spain",0,0
2021-09-08,"Turkey",23638,271
2021-09-08,"Ukraine",0,0
2021-09-08,"United Kingdom",44929,157
2021-09-08,"United States",116004,1092
2021-09-09,"Argentina",3559,51
2021-09-09,"Brazil",13645,361
2021-09-09,"Colombia",1637,47
2021-09-09,"France",0,0
2021-09-09,"Germany",0,0
2021-09-09,"India",43263,338
2021-09-09,"Indonesia",5990,334
2021-09-09,"Iran",26854,538
2021-09-09,"Italy",5921,69
2021-09-09,"Mexico",13468,670
2021-09-09,"Peru",943,45
2021-09-09,"Poland",510,6
2021-09-09,"Russia",18380,794
2021-09-09,"South Africa",7338,253
2021-09-09,"Spain",0,0
2021-09-09,"Turkey",23914,274
2021-09-09,"Ukraine",0,0
2021-09-09,"United Kingdom",38619,165
2021-09-09,"United States",114676,1522
2021-09-10,"Argentina",2609,43
2021-09-10,"Brazil",14430,250
2021-09-10,"Colombia",1787,49
2021-09-10,"France",0,0
2021-09-10,"Germany",0,0
2021-09-10,"India",34973,260
2021-09-10,"Indonesia",5376,315
2021-09-10,"Iran",26821,505
2021-09-10,"Italy",5518,59
2021-09-10,"Mexico",12203,611
2021-09-10,"Peru",1085,27
2021-09-10,"Poland",528,8
2021-09-10,"Russia",18341,789
2021-09-10,"South Africa",6269,175
2021-09-10,"Spain",0,0
2021-09-10,"Turkey",23846,262
2021-09-10,"Ukraine",0,0
2021-09-10,"United Kingdom",35849,143
2021-09-10,"United States",171241,2119
2021-09-11,"Argentina",1514,13
2021-09-11,"Brazil",30891,753
2021-09-11,"Colombia",1803,53
2021-09-11,"France",0,0
2021-09-11,"Germany",0,0
2021-09-11,"India",33376,308
2021-09-11,"Indonesia",5001,270
2021-09-11,"Iran",21114,445
2021-09-11,"Italy",5617,62
2021-09-11,"Mexico",12155,632
2021-09-11,"Peru",957,26
2021-09-11,"Poland",530,8
2021-09-11,"Russia",18891,796
2021-09-11,"South Africa",5883,281
2021-09-11,"Spain",0,0
2021-09-11,"Turkey",23562,257
2021-09-11,"Ukraine",0,0
2021-09-11,"United Kingdom",33974,180
2021-09-11,"United States",183714,2246
2021-09-12,"Argentina",750,9
2021-09-12,"Brazil",15951,672
2021-09-12,"Colombia",1772,49
2021-09-12,"France",64820,437
2021-09-12,"Germany",71656,449
2021-09-12,"India",28591,338
2021-09-12,"Indonesia",3779,188
2021-09-12,"Iran",16654,444
2021-09-12,"Italy",5191,57
2021-09-12,"Mexico",11885,617
2021-09-12,"Peru",813,52
2021-09-12,"Poland",476,0
2021-09-12,"Russia",18554,788
2021-09-12,"South Africa",5309,143
2021-09-12,"Spain",23147,442
2021-09-12,"Turkey",22923,214
2021-09-12,"Ukraine",19517,359
2021-09-12,"United Kingdom",29187,150
2021-09-12,"United States",172091,2292
2021-09-13,"Argentina",2894,52
2021-09-13,"Brazil",14314,712
2021-09-13,"Colombia",1806,63
2021-09-13,"France",0,0
2021-09-13,"Germany",0,0
2021-09-13,"India",27254,219
2021-09-13,"Indonesia",2577,276
2021-09-13,"Iran",20219,487
2021-09-13,"Italy",4664,34
2021-09-13,"Mexico",5233,561
2021-09-13,"Peru",1021,55
2021-09-13,"Poland",269,0
2021-09-13,"Russia",18178,719
2021-09-13,"South Africa",3961,126
2021-09-13,"Spain",0,0
2021-09-13,"Turkey",21352,259
2021-09-13,"Ukraine",0,0
2021-09-13,"United Kingdom",23533,145
2021-09-13,"United States",153543,1739
2021-09-14,"Argentina",2725,39
2021-09-14,"Brazil",10615,293
2021-09-14,"Colombia",1671,55
2021-09-14,"France",0,0
2021-09-14,"Germany",0,0
2021-09-14,"India",25404,339
2021-09-14,"Indonesia",4128,250
2021-09-14,"Iran",22541,448
2021-09-14,"Italy",2792,36
2021-09-14,"Mexico",3746,595
2021-09-14,"Peru",759,36
2021-09-14,"Poland",537,8
2021-09-14,"Russia",17837,781
2021-09-14,"South Africa",2640,125
2021-09-14,"Spain",0,0
2021-09-14,"Turkey",24613,243
2021-09-14,"Ukraine",0,0
2021-09-14,"United Kingdom",24060,141
